order_id,customer_id,order_date,region,category,revenue,payment_status,shipping_status
O9964,C95065,2026-04-01,West,Home,470.09,Success,Delivered
O9965,C73992,2026-04-01,North,Store,462.48,Success,Delivered
O9966,C86540,2026-04-01,East,Fashion,101.98,Success,Delivered
O9967,C37397,2026-04-01,West,Fashion,153.06,Success,In Transit
O9968,C96064,2026-04-01,South,Home,375.86,Success,Delivered
O9969,C86100,2026-04-01,North,Books,329.09,Success,Delivered
O9970,C74697,2026-04-01,North,Store,177.03,Success,Delivered
O9971,C45573,2026-04-01,East,Books,108.94,Success,Delivered
O9972,C40163,2026-04-01,West,Home,119.74,Success,Delivered
O9973,C37995,2026-04-01,East,Store,486.1,Success,In Transit
O9974,C87250,2026-04-01,West,Store,143.15,Success,Delivered
O9975,C65757,2026-04-01,East,Electronics,105.46,Success,Delivered
O9976,C70768,2026-04-01,West,Home,50.6,Success,Delivered
O9977,C3650,2026-04-01,East,Books,356.15,Success,Delivered
O9978,C98328,2026-04-01,East,Home,360.82,Success,Delivered
O9979,C95113,2026-04-01,East,Fashion,224.12,Success,In Transit
O9980,C2292,2026-04-01,South,Electronics,241.04,Success,Delivered
O9981,C62234,2026-04-01,North,Books,38.09,Success,Delivered
O9982,C42257,2026-04-01,South,Store,302.73,Success,Delivered
O9983,C412,2026-04-01,East,Store,83.98,Success,Delivered
O9984,C24120,2026-04-01,East,Fashion,338.97,Success,Delivered
O9985,C47037,2026-04-01,West,Books,169.12,Success,Delivered
O9986,C52643,2026-04-01,East,Electronics,46.95,Success,Delivered
O9987,C42808,2026-04-01,West,Home,41.84,Success,Delivered
O9988,C74245,2026-04-01,North,Store,362.9,Success,Delivered
O9989,C28,2026-04-01,North,Electronics,499.01,Success,Delivered
O9990,C39827,2026-04-01,South,Store,36.7,Success,Delivered
O9991,C8,2026-04-01,North,Store,168.02,Success,Delivered
O9992,C59257,2026-04-01,East,Fashion,29.8,Success,Delivered
O9993,C49253,2026-04-01,South,Books,229.3,Success,Delivered
O9994,C87676,2026-04-01,East,Store,124.72,Success,Delivered
O9995,C99426,2026-04-01,West,Fashion,430.61,Success,Delivered
O9996,C75957,2026-04-01,North,Home,368.37,Success,Delivered
O9997,C97255,2026-04-01,East,Home,485.95,Success,Delivered
O9998,C96805,2026-04-01,South,Books,420.22,Success,Delivered
O9999,C43358,2026-04-01,East,Store,358.65,Success,Delivered
O10000,C1740,2026-04-01,East,Fashion,330.7,Success,Delivered
O10001,C556,2026-04-01,North,Home,260.07,Success,In Transit
O10002,C32499,2026-04-01,North,Fashion,309.72,Success,Delivered
O10003,C62534,2026-04-01,North,Books,234.78,Success,Delivered
O10004,C40345,2026-04-01,West,Home,94.22,Success,Delivered
O10005,C14543,2026-04-01,East,Books,23.33,Success,Delivered
O10006,C20827,2026-04-01,North,Home,210.49,Success,In Transit
O10007,C64238,2026-04-01,South,Fashion,52.42,Success,Delivered
O10008,C55756,2026-04-01,South,Home,362.53,Success,Delivered
O10009,C62970,2026-04-01,North,Electronics,250.82,Success,Delivered
O10010,C10888,2026-04-01,South,Home,207.42,Success,Delivered
O10011,C80564,2026-04-01,North,Electronics,176.78,Success,Delivered
O10012,C59851,2026-04-01,West,Home,413.11,Success,Delivered
O10013,C33374,2026-04-01,East,Books,243.3,Success,Delivered
O10014,C21006,2026-04-01,North,Books,100.41,Success,Delivered
O10015,C68524,2026-04-01,South,Electronics,356.6,Success,Delivered
O10016,C70458,2026-04-01,South,Store,313.79,Success,Delivered
O10017,C91367,2026-04-01,West,Home,169.71,Success,Delivered
O10018,C23925,2026-04-01,West,Fashion,168.32,Success,Delivered
O10019,C41902,2026-04-01,East,Store,77.65,Success,Delivered
O10020,C45817,2026-04-01,South,Fashion,161.63,Success,In Transit
O10021,C34678,2026-04-01,East,Home,402.9,Success,Delivered
O10022,C96071,2026-04-01,West,Fashion,124.37,Success,Delivered
O10023,C98930,2026-04-01,South,Fashion,106.78,Success,Delivered
O10024,C12429,2026-04-01,South,Books,256.54,Success,Delivered
O10025,C68248,2026-04-01,East,Fashion,0.0,Failed,Delivered
O10026,C82657,2026-04-01,South,Home,70.67,Success,Delivered
O10027,C30065,2026-04-01,North,Books,135.24,Success,Delivered
O10028,C72331,2026-04-01,East,Store,161.28,Success,Delivered
O10029,C78618,2026-04-01,West,Fashion,380.74,Success,Delivered
O10030,C66055,2026-04-01,West,Electronics,218.4,Success,Delivered
O10031,C37773,2026-04-01,North,Fashion,73.35,Success,In Transit
O10032,C99292,2026-04-01,West,Electronics,0.0,Failed,Delivered
O10033,C27665,2026-04-01,East,Fashion,413.3,Success,Delivered
O10034,C27180,2026-04-01,West,Books,354.72,Success,Delivered
O10035,C46898,2026-04-01,North,Books,140.72,Success,Delivered
O10036,C69840,2026-04-01,East,Fashion,440.78,Success,Delivered
O10037,C63644,2026-04-01,South,Store,463.64,Success,Delivered
O10038,C38191,2026-04-01,South,Home,274.16,Success,In Transit
O10039,C43052,2026-04-01,South,Home,130.74,Success,Delivered
O10040,C53653,2026-04-01,South,Fashion,339.24,Success,Delivered
O10041,C37734,2026-04-01,West,Fashion,124.24,Success,Delivered
O10042,C30497,2026-04-01,South,Fashion,21.95,Success,In Transit
O10043,C57268,2026-04-01,North,Home,431.63,Success,Delivered
O10044,C44651,2026-04-01,East,Store,237.47,Success,Delivered
O10045,C1823,2026-04-01,North,Electronics,254.44,Success,Delivered
O10046,C22184,2026-04-01,West,Fashion,124.27,Success,Delivered
O10047,C12892,2026-04-01,South,Electronics,163.75,Success,Delivered
O10048,C14283,2026-04-01,East,Electronics,261.44,Success,Delivered
O10049,C72718,2026-04-01,North,Store,476.02,Success,Delivered
O10050,C21408,2026-04-01,West,Books,274.12,Success,Delivered
O10051,C6610,2026-04-01,East,Store,398.07,Success,Delivered
O10052,C25179,2026-04-01,West,Store,181.71,Success,In Transit
O10053,C26982,2026-04-01,East,Home,178.45,Success,Delivered
O10054,C38992,2026-04-01,West,Home,257.69,Success,Delivered
O10055,C47730,2026-04-01,West,Fashion,276.42,Success,Delivered
O10056,C86762,2026-04-01,East,Home,468.77,Success,Delivered
O10057,C24817,2026-04-01,West,Electronics,485.57,Success,Delivered
O10058,C12658,2026-04-01,North,Fashion,320.96,Success,Delivered
O10059,C24031,2026-04-01,West,Store,91.84,Success,Delivered
O10060,C39066,2026-04-01,East,Books,98.72,Success,Delivered
O10061,C71525,2026-04-01,East,Home,162.7,Success,Delivered
O10062,C93930,2026-04-01,South,Store,470.62,Success,Delivered
O10063,C49746,2026-04-01,East,Fashion,167.23,Success,Delivered
O10064,C1235,2026-04-01,South,Electronics,292.09,Success,Delivered
O10065,C39648,2026-04-01,South,Home,215.93,Success,Delivered
O10066,C38264,2026-04-01,South,Home,360.0,Success,Delivered
O10067,C17473,2026-04-01,South,Electronics,0.0,Failed,Delivered
O10068,C34853,2026-04-01,East,Books,127.7,Success,Delivered
O10069,C96494,2026-04-01,North,Books,347.03,Success,In Transit
O10070,C93333,2026-04-01,North,Fashion,411.15,Success,Delivered
O10071,C83967,2026-04-01,East,Fashion,90.65,Success,Delivered
O10072,C32892,2026-04-01,East,Books,296.23,Success,Delivered
O10073,C43890,2026-04-01,South,Fashion,136.71,Success,Delivered
O10074,C39278,2026-04-01,South,Home,372.31,Success,In Transit
O10075,C69234,2026-04-01,South,Fashion,143.23,Success,Delivered
O10076,C80634,2026-04-01,East,Store,46.98,Success,Delivered
O10077,C62460,2026-04-01,West,Electronics,195.37,Success,Delivered
O10078,C30370,2026-04-01,West,Home,20.25,Success,Delivered
O10079,C90012,2026-04-01,South,Home,463.6,Success,Delivered
O10080,C63580,2026-04-01,South,Store,28.14,Success,Delivered
O10081,C19191,2026-04-01,East,Electronics,359.82,Success,Delivered
O10082,C66197,2026-04-01,East,Fashion,264.03,Success,Delivered
O10083,C58648,2026-04-01,West,Store,161.35,Success,Delivered
O10084,C16032,2026-04-01,North,Fashion,44.57,Success,Delivered
O10085,C91235,2026-04-01,West,Books,401.93,Success,Delivered
O10086,C87802,2026-04-01,West,Electronics,301.1,Success,Delivered
O10087,C11069,2026-04-01,West,Fashion,260.9,Success,In Transit
O10088,C48531,2026-04-01,South,Home,232.92,Success,Delivered
O10089,C92391,2026-04-01,West,Electronics,443.59,Success,Delivered
O10090,C21585,2026-04-01,South,Home,128.53,Success,Delivered
O10091,C41435,2026-04-01,South,Electronics,333.3,Success,Delivered
O10092,C81223,2026-04-01,West,Electronics,229.11,Success,Delivered
O10093,C12566,2026-04-01,East,Home,0.0,Failed,Delivered
O10094,C28023,2026-04-01,South,Books,184.78,Success,Delivered
O10095,C4837,2026-04-01,South,Fashion,309.17,Success,Delivered
O10096,C13454,2026-04-01,West,Books,279.81,Success,Delivered
O10097,C96119,2026-04-01,South,Electronics,134.01,Success,Delivered
O10098,C63640,2026-04-01,East,Books,318.77,Success,Delivered
O10099,C91490,2026-04-01,North,Electronics,439.87,Success,Delivered
O10100,C65851,2026-04-01,South,Home,84.65,Success,Delivered
O10101,C68154,2026-04-01,West,Home,465.49,Success,Delivered
O10102,C85373,2026-04-01,West,Fashion,70.07,Success,Delivered
O10103,C246,2026-04-01,West,Electronics,155.73,Success,Delivered
O10104,C36364,2026-04-01,North,Fashion,108.96,Success,In Transit
O10105,C24472,2026-04-02,West,Home,75.05,Success,Delivered
O10106,C65835,2026-04-02,East,Home,489.66,Success,Delivered
O10107,C81186,2026-04-02,South,Electronics,296.55,Success,Delivered
O10108,C54360,2026-04-02,North,Books,357.98,Success,Delivered
O10109,C46893,2026-04-02,East,Books,163.04,Success,Delivered
O10110,C10383,2026-04-02,West,Books,26.45,Success,Delivered
O10111,C67073,2026-04-02,North,Books,107.49,Success,Delivered
O10112,C53367,2026-04-02,North,Fashion,399.91,Success,Delivered
O10113,C81209,2026-04-02,East,Fashion,279.21,Success,Delivered
O10114,C73548,2026-04-02,West,Electronics,156.05,Success,Delivered
O10115,C49968,2026-04-02,South,Store,0.0,Failed,Delivered
O10116,C34100,2026-04-02,North,Store,401.11,Success,Delivered
O10117,C42848,2026-04-02,East,Home,480.93,Success,Delivered
O10118,C4075,2026-04-02,North,Electronics,63.9,Success,Delivered
O10119,C96259,2026-04-02,North,Store,437.34,Success,In Transit
O10120,C74349,2026-04-02,West,Fashion,108.28,Success,Delivered
O10121,C47627,2026-04-02,East,Books,172.04,Success,Delivered
O10122,C94052,2026-04-02,South,Store,95.47,Success,Delivered
O10123,C26643,2026-04-02,West,Store,394.4,Success,Delivered
O10124,C28663,2026-04-02,East,Books,55.08,Success,Delivered
O10125,C57469,2026-04-02,North,Fashion,423.78,Success,Delivered
O10126,C1612,2026-04-02,North,Electronics,362.33,Success,Delivered
O10127,C23540,2026-04-02,East,Home,53.43,Success,Delivered
O10128,C65315,2026-04-02,North,Store,213.94,Success,Delivered
O10129,C40611,2026-04-02,North,Electronics,145.52,Success,Delivered
O10130,C61322,2026-04-02,North,Fashion,190.03,Success,Delivered
O10131,C7887,2026-04-02,West,Home,466.79,Success,Delivered
O10132,C35150,2026-04-02,East,Fashion,272.24,Success,Delivered
O10133,C12292,2026-04-02,West,Home,85.57,Success,Delivered
O10134,C21668,2026-04-02,South,Home,75.38,Success,Delivered
O10135,C11420,2026-04-02,North,Home,419.13,Success,Delivered
O10136,C81832,2026-04-02,East,Home,287.15,Success,Delivered
O10137,C37735,2026-04-02,East,Store,77.08,Success,Delivered
O10138,C68416,2026-04-02,East,Fashion,457.74,Success,Delivered
O10139,C44065,2026-04-02,North,Home,140.56,Success,Delivered
O10140,C96353,2026-04-02,North,Books,20.71,Success,Delivered
O10141,C97386,2026-04-02,West,Home,445.37,Success,Delivered
O10142,C76629,2026-04-02,East,Books,0.0,Failed,Delivered
O10143,C42009,2026-04-02,East,Home,414.62,Success,Delivered
O10144,C43148,2026-04-02,South,Books,143.53,Success,Delivered
O10145,C94755,2026-04-02,North,Home,223.44,Success,Delivered
O10146,C96783,2026-04-02,West,Home,138.34,Success,Delivered
O10147,C64473,2026-04-02,South,Home,434.01,Success,Delivered
O10148,C60836,2026-04-02,North,Home,382.38,Success,Delivered
O10149,C27216,2026-04-02,South,Electronics,306.33,Success,Delivered
O10150,C85522,2026-04-02,North,Fashion,290.62,Success,Delivered
O10151,C5234,2026-04-02,North,Store,53.39,Success,Delivered
O10152,C83719,2026-04-02,East,Home,254.63,Success,Delivered
O10153,C72450,2026-04-02,North,Fashion,148.99,Success,Delivered
O10154,C12484,2026-04-02,West,Electronics,390.39,Success,Delivered
O10155,C54564,2026-04-02,West,Electronics,163.38,Success,In Transit
O10156,C55515,2026-04-02,West,Store,372.05,Success,Delivered
O10157,C8482,2026-04-02,West,Store,184.41,Success,Delivered
O10158,C52922,2026-04-02,East,Books,129.41,Success,Delivered
O10159,C60601,2026-04-02,North,Books,132.21,Success,Delivered
O10160,C96670,2026-04-02,West,Fashion,346.39,Success,In Transit
O10161,C50407,2026-04-02,South,Books,360.52,Success,Delivered
O10162,C58092,2026-04-02,West,Home,68.57,Success,Delivered
O10163,C93703,2026-04-02,East,Store,365.97,Success,Delivered
O10164,C86417,2026-04-02,South,Fashion,73.65,Success,Delivered
O10165,C54285,2026-04-02,South,Home,163.52,Success,Delivered
O10166,C21383,2026-04-02,West,Fashion,73.48,Success,Delivered
O10167,C78298,2026-04-02,West,Electronics,225.14,Success,In Transit
O10168,C24413,2026-04-02,West,Electronics,490.89,Success,In Transit
O10169,C48053,2026-04-02,West,Store,460.4,Success,Delivered
O10170,C4265,2026-04-02,South,Store,397.13,Success,Delivered
O10171,C79188,2026-04-02,East,Home,64.22,Success,Delivered
O10172,C52010,2026-04-02,North,Electronics,63.61,Success,Delivered
O10173,C25211,2026-04-02,South,Books,23.29,Success,Delivered
O10174,C87195,2026-04-02,West,Electronics,398.2,Success,Delivered
O10175,C1857,2026-04-02,North,Fashion,313.8,Success,Delivered
O10176,C17880,2026-04-02,West,Electronics,40.96,Success,Delivered
O10177,C83788,2026-04-02,East,Books,497.55,Success,Delivered
O10178,C85694,2026-04-02,North,Electronics,363.02,Success,Delivered
O10179,C53770,2026-04-02,North,Store,65.74,Success,In Transit
O10180,C99876,2026-04-02,South,Electronics,306.28,Success,Delivered
O10181,C72086,2026-04-02,North,Electronics,134.21,Success,Delivered
O10182,C72864,2026-04-02,North,Home,67.28,Success,Delivered
O10183,C38579,2026-04-02,South,Electronics,465.41,Success,Delivered
O10184,C42845,2026-04-02,West,Store,222.87,Success,Delivered
O10185,C82041,2026-04-02,North,Electronics,268.17,Success,Delivered
O10186,C82420,2026-04-02,North,Fashion,27.56,Success,Delivered
O10187,C97882,2026-04-02,East,Books,106.65,Success,Delivered
O10188,C18699,2026-04-02,North,Fashion,46.22,Success,Delivered
O10189,C50638,2026-04-02,West,Electronics,122.73,Success,Delivered
O10190,C33625,2026-04-02,South,Electronics,322.09,Success,Delivered
O10191,C32734,2026-04-02,East,Books,480.35,Success,Delivered
O10192,C10949,2026-04-02,East,Store,445.32,Success,Delivered
O10193,C29717,2026-04-02,East,Fashion,338.55,Success,Delivered
O10194,C71040,2026-04-02,North,Store,442.67,Success,In Transit
O10195,C1315,2026-04-02,East,Fashion,241.8,Success,Delivered
O10196,C25937,2026-04-02,South,Fashion,439.66,Success,Delivered
O10197,C72714,2026-04-02,North,Store,37.04,Success,Delivered
O10198,C95288,2026-04-02,North,Books,328.78,Success,Delivered
O10199,C56185,2026-04-02,South,Store,31.18,Success,Delivered
O10200,C7710,2026-04-02,North,Books,398.41,Success,Delivered
O10201,C23591,2026-04-02,North,Fashion,248.86,Success,Delivered
O10202,C38045,2026-04-02,East,Fashion,445.95,Success,In Transit
O10203,C10691,2026-04-02,South,Store,143.2,Success,Delivered
O10204,C83669,2026-04-02,West,Home,359.23,Success,Delivered
O10205,C80953,2026-04-02,North,Books,303.22,Success,Delivered
O10206,C88344,2026-04-02,South,Store,152.6,Success,Delivered
O10207,C32314,2026-04-02,North,Books,361.53,Success,Delivered
O10208,C58451,2026-04-02,North,Books,330.6,Success,Delivered
O10209,C23024,2026-04-02,North,Fashion,388.58,Success,In Transit
O10210,C59324,2026-04-02,South,Books,471.95,Success,In Transit
O10211,C3442,2026-04-02,West,Home,139.43,Success,Delivered
O10212,C61738,2026-04-02,West,Store,313.49,Success,Delivered
O10213,C71851,2026-04-02,South,Fashion,427.57,Success,Delivered
O10214,C9633,2026-04-02,West,Store,341.07,Success,Delivered
O10215,C97470,2026-04-02,East,Books,347.61,Success,Delivered
O10216,C91884,2026-04-02,East,Store,244.6,Success,Delivered
O10217,C89920,2026-04-02,East,Home,35.45,Success,Delivered
O10218,C17262,2026-04-02,East,Store,101.46,Success,Delivered
O10219,C87368,2026-04-02,West,Home,274.31,Success,Delivered
O10220,C99168,2026-04-02,North,Electronics,344.02,Success,Delivered
O10221,C64867,2026-04-02,South,Books,368.29,Success,Delivered
O10222,C27506,2026-04-02,West,Store,133.13,Success,Delivered
O10223,C97179,2026-04-02,North,Store,176.42,Success,Delivered
O10224,C45930,2026-04-02,West,Home,411.46,Success,In Transit
O10225,C30052,2026-04-02,West,Home,33.58,Success,In Transit
O10226,C50772,2026-04-02,North,Home,211.19,Success,Delivered
O10227,C93330,2026-04-02,South,Fashion,429.09,Success,Delivered
O10228,C62540,2026-04-02,North,Home,492.71,Success,Delivered
O10229,C48963,2026-04-02,South,Fashion,495.01,Success,Delivered
O10230,C26800,2026-04-02,West,Store,31.2,Success,Delivered
O10231,C39365,2026-04-02,North,Electronics,235.93,Success,Delivered
O10232,C13888,2026-04-02,North,Books,451.58,Success,Delivered
O10233,C51448,2026-04-02,North,Books,393.21,Success,Delivered
O10234,C58932,2026-04-02,East,Electronics,30.51,Success,Delivered
O10235,C34871,2026-04-02,North,Store,455.4,Success,Delivered
O10236,C90991,2026-04-02,North,Home,102.87,Success,Delivered
O10237,C78101,2026-04-02,West,Books,178.69,Success,Delivered
O10238,C58969,2026-04-02,South,Store,96.42,Success,Delivered
O10239,C99776,2026-04-02,South,Electronics,319.14,Success,Delivered
O10240,C90521,2026-04-02,West,Books,495.05,Success,Delivered
O10241,C41365,2026-04-02,North,Store,295.77,Success,Delivered
O10242,C46966,2026-04-02,East,Home,304.98,Success,Delivered
O10243,C13356,2026-04-02,East,Store,62.25,Success,Delivered
O10244,C27612,2026-04-02,South,Store,179.34,Success,Delivered
O10245,C9951,2026-04-02,West,Electronics,39.15,Success,Delivered
O10246,C29011,2026-04-02,West,Store,99.9,Success,Delivered
O10247,C19174,2026-04-02,South,Electronics,50.64,Success,Delivered
O10248,C31226,2026-04-02,North,Store,483.91,Success,Delivered
O10249,C99153,2026-04-02,South,Books,363.95,Success,Delivered
O10250,C5516,2026-04-02,East,Home,495.81,Success,Delivered
O10251,C65383,2026-04-02,South,Home,221.76,Success,Delivered
O10252,C90558,2026-04-02,South,Electronics,348.64,Success,Delivered
O10253,C51854,2026-04-02,North,Home,427.45,Success,Delivered
O10254,C17516,2026-04-02,North,Store,38.42,Success,Delivered
O10255,C4058,2026-04-02,East,Home,374.01,Success,Delivered
O10256,C98964,2026-04-02,South,Store,144.74,Success,In Transit
O10257,C69371,2026-04-02,North,Electronics,251.17,Success,Delivered
O10258,C52246,2026-04-02,South,Electronics,425.02,Success,Delivered
O10259,C51076,2026-04-02,North,Books,360.76,Success,Delivered
O10260,C42840,2026-04-02,East,Books,175.18,Success,Delivered
O10261,C31958,2026-04-02,North,Books,492.26,Success,Delivered
O10262,C57343,2026-04-03,North,Books,357.96,Success,Delivered
O10263,C319,2026-04-03,South,Store,151.87,Success,Delivered
O10264,C46556,2026-04-03,East,Books,454.26,Success,In Transit
O10265,C64739,2026-04-03,East,Home,98.91,Success,In Transit
O10266,C12344,2026-04-03,West,Store,300.69,Success,Delivered
O10267,C66998,2026-04-03,South,Fashion,29.5,Success,Delivered
O10268,C88396,2026-04-03,West,Store,140.49,Success,Delivered
O10269,C35541,2026-04-03,West,Fashion,374.33,Success,Delivered
O10270,C43080,2026-04-03,South,Fashion,209.99,Success,Delivered
O10271,C44755,2026-04-03,South,Home,312.75,Success,Delivered
O10272,C58999,2026-04-03,South,Books,333.12,Success,In Transit
