review_id,customer_id,date,rating,review_text,source_event
R2051,C68695,2026-03-20,1,Unable to place order after payment,Payment Gateway Upgrade
R2052,C38186,2026-03-20,2,Payment keeps failing during checkout,Payment Gateway Upgrade
R2053,C71140,2026-03-20,1,Transaction failed repeatedly,Payment Gateway Upgrade
R2054,C16767,2026-03-20,1,Transaction failed repeatedly,Payment Gateway Upgrade
R2055,C17797,2026-03-20,1,Payment keeps failing during checkout,Payment Gateway Upgrade
R2056,C8803,2026-03-20,2,Checkout page froze multiple times,Payment Gateway Upgrade
R2057,C34160,2026-03-20,1,Card was charged but order failed,Payment Gateway Upgrade
R2058,C30481,2026-03-20,2,Transaction failed repeatedly,Payment Gateway Upgrade
R2059,C47767,2026-03-20,2,Card was charged but order failed,Payment Gateway Upgrade
R2060,C70991,2026-03-20,1,Could not complete my purchase,Payment Gateway Upgrade
R2061,C37426,2026-03-20,1,Unable to place order after payment,Payment Gateway Upgrade
R2062,C86989,2026-03-21,1,Checkout page froze multiple times,Payment Gateway Upgrade
R2063,C87528,2026-03-21,1,Payment keeps failing during checkout,Payment Gateway Upgrade
R2064,C15582,2026-03-21,1,Transaction failed repeatedly,Payment Gateway Upgrade
R2065,C41985,2026-03-21,1,Card was charged but order failed,Payment Gateway Upgrade
R2066,C62700,2026-03-21,1,Could not complete my purchase,Payment Gateway Upgrade
R2067,C23650,2026-03-21,1,Unable to place order after payment,Payment Gateway Upgrade
R2068,C5597,2026-03-21,1,Could not complete my purchase,Payment Gateway Upgrade
R2069,C83982,2026-03-21,1,Transaction failed repeatedly,Payment Gateway Upgrade
R2070,C13669,2026-03-21,1,Checkout page froze multiple times,Payment Gateway Upgrade
R2071,C11358,2026-03-21,2,Unable to place order after payment,Payment Gateway Upgrade
R2072,C15805,2026-03-21,1,Transaction failed repeatedly,Payment Gateway Upgrade
R2073,C28133,2026-03-21,2,Transaction failed repeatedly,Payment Gateway Upgrade
R2074,C9131,2026-03-21,1,Could not complete my purchase,Payment Gateway Upgrade
R2075,C51703,2026-03-21,1,Payment keeps failing during checkout,Payment Gateway Upgrade
R2076,C6055,2026-03-21,2,Could not complete my purchase,Payment Gateway Upgrade
R2077,C76369,2026-03-21,2,Could not complete my purchase,Payment Gateway Upgrade
R2078,C28308,2026-03-21,1,Payment keeps failing during checkout,Payment Gateway Upgrade
R2079,C79336,2026-03-21,1,Checkout page froze multiple times,Payment Gateway Upgrade
R2080,C57609,2026-03-21,1,Payment keeps failing during checkout,Payment Gateway Upgrade
R2081,C31552,2026-03-21,2,Checkout page froze multiple times,Payment Gateway Upgrade
R2082,C45213,2026-03-21,2,Unable to place order after payment,Payment Gateway Upgrade
R2083,C9825,2026-03-21,2,Unable to place order after payment,Payment Gateway Upgrade
R2084,C216,2026-03-21,2,Could not complete my purchase,Payment Gateway Upgrade
R2085,C68690,2026-03-21,1,Card was charged but order failed,Payment Gateway Upgrade
R2086,C99872,2026-03-21,1,Checkout page froze multiple times,Payment Gateway Upgrade
R2087,C33897,2026-03-21,2,Payment keeps failing during checkout,Payment Gateway Upgrade
R2088,C5584,2026-03-21,2,Card was charged but order failed,Payment Gateway Upgrade
R2089,C4568,2026-03-21,1,Could not complete my purchase,Payment Gateway Upgrade
R2090,C13330,2026-03-21,1,Payment keeps failing during checkout,Payment Gateway Upgrade
R2091,C229,2026-03-21,1,Unable to place order after payment,Payment Gateway Upgrade
R2092,C57770,2026-03-21,1,Checkout page froze multiple times,Payment Gateway Upgrade
R2093,C33687,2026-03-21,2,Payment keeps failing during checkout,Payment Gateway Upgrade
R2094,C2810,2026-03-21,1,Unable to place order after payment,Payment Gateway Upgrade
R2095,C42819,2026-03-21,1,Could not complete my purchase,Payment Gateway Upgrade
R2096,C95528,2026-03-21,2,Could not complete my purchase,Payment Gateway Upgrade
R2097,C16577,2026-03-21,1,Unable to place order after payment,Payment Gateway Upgrade
R2098,C73780,2026-03-21,2,Card was charged but order failed,Payment Gateway Upgrade
R2099,C52117,2026-03-21,1,Could not complete my purchase,Payment Gateway Upgrade
R2100,C62895,2026-03-21,1,Could not complete my purchase,Payment Gateway Upgrade
R2101,C97976,2026-03-21,2,Card was charged but order failed,Payment Gateway Upgrade
R2102,C92692,2026-03-21,1,Checkout page froze multiple times,Payment Gateway Upgrade
R2103,C80961,2026-03-21,1,Checkout page froze multiple times,Payment Gateway Upgrade
R2104,C44463,2026-03-22,1,Payment keeps failing during checkout,Payment Gateway Upgrade
R2105,C41911,2026-03-22,1,Checkout page froze multiple times,Payment Gateway Upgrade
R2106,C22814,2026-03-22,1,Card was charged but order failed,Payment Gateway Upgrade
R2107,C18558,2026-03-22,2,Transaction failed repeatedly,Payment Gateway Upgrade
R2108,C84578,2026-03-22,2,Transaction failed repeatedly,Payment Gateway Upgrade
R2109,C67696,2026-03-22,2,Payment keeps failing during checkout,Payment Gateway Upgrade
R2110,C4369,2026-03-22,1,Could not complete my purchase,Payment Gateway Upgrade
R2111,C46041,2026-03-22,1,Unable to place order after payment,Payment Gateway Upgrade
R2112,C28611,2026-03-22,2,Unable to place order after payment,Payment Gateway Upgrade
R2113,C26082,2026-03-22,1,Checkout page froze multiple times,Payment Gateway Upgrade
R2114,C64385,2026-03-22,2,Checkout page froze multiple times,Payment Gateway Upgrade
R2115,C35526,2026-03-22,2,Card was charged but order failed,Payment Gateway Upgrade
R2116,C55515,2026-03-22,1,Transaction failed repeatedly,Payment Gateway Upgrade
R2117,C74220,2026-03-22,2,Transaction failed repeatedly,Payment Gateway Upgrade
R2118,C63144,2026-03-22,2,Checkout page froze multiple times,Payment Gateway Upgrade
R2119,C12353,2026-03-22,1,Could not complete my purchase,Payment Gateway Upgrade
R2120,C96427,2026-03-22,2,Card was charged but order failed,Payment Gateway Upgrade
R2121,C33303,2026-03-22,2,Payment keeps failing during checkout,Payment Gateway Upgrade
R2122,C67692,2026-03-22,1,Card was charged but order failed,Payment Gateway Upgrade
R2123,C43460,2026-03-22,1,Could not complete my purchase,Payment Gateway Upgrade
R2124,C32770,2026-03-22,1,Unable to place order after payment,Payment Gateway Upgrade
R2125,C80357,2026-03-22,1,Could not complete my purchase,Payment Gateway Upgrade
R2126,C43881,2026-03-22,2,Card was charged but order failed,Payment Gateway Upgrade
R2127,C76277,2026-03-22,1,Card was charged but order failed,Payment Gateway Upgrade
R2128,C57234,2026-03-22,1,Could not complete my purchase,Payment Gateway Upgrade
R2129,C70935,2026-03-22,1,Unable to place order after payment,Payment Gateway Upgrade
R2130,C82988,2026-03-22,1,Could not complete my purchase,Payment Gateway Upgrade
R2131,C39887,2026-03-22,1,Checkout page froze multiple times,Payment Gateway Upgrade
R2132,C25280,2026-03-22,1,Card was charged but order failed,Payment Gateway Upgrade
R2133,C79738,2026-03-22,2,Checkout page froze multiple times,Payment Gateway Upgrade
R2134,C8998,2026-03-22,1,Payment keeps failing during checkout,Payment Gateway Upgrade
R2135,C59471,2026-03-22,1,Unable to place order after payment,Payment Gateway Upgrade
R2136,C63657,2026-03-22,1,Checkout page froze multiple times,Payment Gateway Upgrade
R2137,C76291,2026-03-22,2,Payment keeps failing during checkout,Payment Gateway Upgrade
R2138,C43602,2026-03-22,1,Could not complete my purchase,Payment Gateway Upgrade
R2139,C48129,2026-03-22,1,Checkout page froze multiple times,Payment Gateway Upgrade
R2140,C35334,2026-03-22,1,Transaction failed repeatedly,Payment Gateway Upgrade
R2141,C4322,2026-03-22,1,Could not complete my purchase,Payment Gateway Upgrade
R2142,C55422,2026-03-22,2,Unable to place order after payment,Payment Gateway Upgrade
R2143,C10314,2026-03-22,1,Card was charged but order failed,Payment Gateway Upgrade
R2144,C5802,2026-03-22,1,Checkout page froze multiple times,Payment Gateway Upgrade
R2145,C18985,2026-03-22,1,Checkout page froze multiple times,Payment Gateway Upgrade
R2146,C71377,2026-03-22,2,Unable to place order after payment,Payment Gateway Upgrade
R2147,C50618,2026-03-22,1,Unable to place order after payment,Payment Gateway Upgrade
R2148,C88178,2026-03-22,1,Could not complete my purchase,Payment Gateway Upgrade
R2149,C7383,2026-03-22,1,Transaction failed repeatedly,Payment Gateway Upgrade
R2150,C59839,2026-03-22,1,Card was charged but order failed,Payment Gateway Upgrade
R2151,C67658,2026-03-22,1,Could not complete my purchase,Payment Gateway Upgrade
R2152,C86443,2026-03-22,1,Payment keeps failing during checkout,Payment Gateway Upgrade
R2153,C61869,2026-03-22,1,Transaction failed repeatedly,Payment Gateway Upgrade
R2154,C31377,2026-03-22,1,Unable to place order after payment,Payment Gateway Upgrade
R2155,C17273,2026-03-23,1,Payment keeps failing during checkout,Payment Gateway Upgrade
R2156,C3721,2026-03-23,1,Card was charged but order failed,Payment Gateway Upgrade
R2157,C53365,2026-03-23,2,Card was charged but order failed,Payment Gateway Upgrade
R2158,C61608,2026-03-23,2,Could not complete my purchase,Payment Gateway Upgrade
R2159,C68245,2026-03-23,2,Could not complete my purchase,Payment Gateway Upgrade
R2160,C32920,2026-03-23,2,Could not complete my purchase,Payment Gateway Upgrade
R2161,C79402,2026-03-23,1,Could not complete my purchase,Payment Gateway Upgrade
R2162,C78930,2026-03-23,2,Card was charged but order failed,Payment Gateway Upgrade
R2163,C32925,2026-03-23,1,Payment keeps failing during checkout,Payment Gateway Upgrade
R2164,C54676,2026-03-23,2,Card was charged but order failed,Payment Gateway Upgrade
R2165,C77005,2026-03-23,1,Checkout page froze multiple times,Payment Gateway Upgrade
R2166,C82917,2026-03-23,1,Checkout page froze multiple times,Payment Gateway Upgrade
R2167,C80410,2026-03-23,1,Checkout page froze multiple times,Payment Gateway Upgrade
R2168,C7854,2026-03-23,1,Payment keeps failing during checkout,Payment Gateway Upgrade
R2169,C38368,2026-03-23,1,Card was charged but order failed,Payment Gateway Upgrade
R2170,C63457,2026-03-23,1,Transaction failed repeatedly,Payment Gateway Upgrade
R2171,C30700,2026-03-23,1,Could not complete my purchase,Payment Gateway Upgrade
R2172,C92991,2026-03-23,1,Payment keeps failing during checkout,Payment Gateway Upgrade
R2173,C94775,2026-03-23,1,Checkout page froze multiple times,Payment Gateway Upgrade
R2174,C87348,2026-03-23,1,Could not complete my purchase,Payment Gateway Upgrade
R2175,C46855,2026-03-23,2,Card was charged but order failed,Payment Gateway Upgrade
R2176,C56208,2026-03-23,2,Unable to place order after payment,Payment Gateway Upgrade
R2177,C9345,2026-03-23,2,Transaction failed repeatedly,Payment Gateway Upgrade
R2178,C29814,2026-03-23,1,Payment keeps failing during checkout,Payment Gateway Upgrade
R2179,C4583,2026-03-23,1,Could not complete my purchase,Payment Gateway Upgrade
R2180,C37012,2026-03-23,1,Card was charged but order failed,Payment Gateway Upgrade
R2181,C84634,2026-03-23,1,Payment keeps failing during checkout,Payment Gateway Upgrade
R2182,C40097,2026-03-23,1,Could not complete my purchase,Payment Gateway Upgrade
R2183,C82644,2026-03-23,1,Could not complete my purchase,Payment Gateway Upgrade
R2184,C28413,2026-03-23,2,Checkout page froze multiple times,Payment Gateway Upgrade
R2185,C49550,2026-03-23,2,Could not complete my purchase,Payment Gateway Upgrade
R2186,C25740,2026-03-23,1,Card was charged but order failed,Payment Gateway Upgrade
R2187,C15117,2026-03-23,1,Could not complete my purchase,Payment Gateway Upgrade
R2188,C43618,2026-03-23,1,Unable to place order after payment,Payment Gateway Upgrade
R2189,C72604,2026-03-23,1,Card was charged but order failed,Payment Gateway Upgrade
R2190,C92906,2026-03-23,1,Card was charged but order failed,Payment Gateway Upgrade
R2191,C52429,2026-03-23,1,Payment keeps failing during checkout,Payment Gateway Upgrade
R2192,C5500,2026-03-23,2,Payment keeps failing during checkout,Payment Gateway Upgrade
R2193,C4995,2026-03-23,1,Could not complete my purchase,Payment Gateway Upgrade
R2194,C73806,2026-03-24,2,Could not complete my purchase,Payment Gateway Upgrade
R2195,C90350,2026-03-24,1,Checkout page froze multiple times,Payment Gateway Upgrade
R2196,C44388,2026-03-24,1,Unable to place order after payment,Payment Gateway Upgrade
R2197,C20660,2026-03-24,1,Unable to place order after payment,Payment Gateway Upgrade
R2198,C81269,2026-03-24,1,Checkout page froze multiple times,Payment Gateway Upgrade
R2199,C70112,2026-03-24,1,Checkout page froze multiple times,Payment Gateway Upgrade
R2200,C89243,2026-03-24,1,Checkout page froze multiple times,Payment Gateway Upgrade
R2201,C17200,2026-03-24,1,Transaction failed repeatedly,Payment Gateway Upgrade
R2202,C49295,2026-03-24,1,Checkout page froze multiple times,Payment Gateway Upgrade
R2203,C535,2026-03-24,1,Checkout page froze multiple times,Payment Gateway Upgrade
R2204,C36111,2026-03-24,1,Transaction failed repeatedly,Payment Gateway Upgrade
R2205,C64017,2026-03-24,1,Checkout page froze multiple times,Payment Gateway Upgrade
R2206,C66709,2026-03-24,1,Could not complete my purchase,Payment Gateway Upgrade
R2207,C34410,2026-03-24,1,Payment keeps failing during checkout,Payment Gateway Upgrade
R2208,C24055,2026-03-24,1,Transaction failed repeatedly,Payment Gateway Upgrade
R2209,C364,2026-03-24,1,Unable to place order after payment,Payment Gateway Upgrade
R2210,C72202,2026-03-24,1,Unable to place order after payment,Payment Gateway Upgrade
R2211,C91075,2026-03-24,1,Could not complete my purchase,Payment Gateway Upgrade
R2212,C20225,2026-03-24,2,Unable to place order after payment,Payment Gateway Upgrade
R2213,C30826,2026-03-24,1,Card was charged but order failed,Payment Gateway Upgrade
R2214,C3204,2026-03-24,1,Transaction failed repeatedly,Payment Gateway Upgrade
R2215,C68620,2026-03-24,2,Could not complete my purchase,Payment Gateway Upgrade
R2216,C33542,2026-03-24,2,Payment keeps failing during checkout,Payment Gateway Upgrade
R2217,C64953,2026-03-24,1,Transaction failed repeatedly,Payment Gateway Upgrade
R2218,C2568,2026-03-24,1,Card was charged but order failed,Payment Gateway Upgrade
R2219,C66276,2026-03-24,1,Could not complete my purchase,Payment Gateway Upgrade
R2220,C9328,2026-03-24,2,Could not complete my purchase,Payment Gateway Upgrade
R2221,C10493,2026-03-24,1,Card was charged but order failed,Payment Gateway Upgrade
R2222,C63218,2026-03-24,2,Unable to place order after payment,Payment Gateway Upgrade
R2223,C18668,2026-03-24,2,Transaction failed repeatedly,Payment Gateway Upgrade
R2224,C11284,2026-03-24,1,Could not complete my purchase,Payment Gateway Upgrade
R2225,C46502,2026-03-24,1,Payment keeps failing during checkout,Payment Gateway Upgrade
R2226,C30252,2026-03-24,1,Unable to place order after payment,Payment Gateway Upgrade
R2227,C15735,2026-03-24,1,Unable to place order after payment,Payment Gateway Upgrade
R2228,C83601,2026-03-24,1,Unable to place order after payment,Payment Gateway Upgrade
R2229,C9112,2026-03-24,2,Checkout page froze multiple times,Payment Gateway Upgrade
R2230,C80584,2026-03-24,1,Checkout page froze multiple times,Payment Gateway Upgrade
R2231,C85845,2026-03-24,1,Transaction failed repeatedly,Payment Gateway Upgrade
R2232,C34776,2026-03-24,1,Payment keeps failing during checkout,Payment Gateway Upgrade
R2233,C24504,2026-03-24,1,Payment keeps failing during checkout,Payment Gateway Upgrade
R2234,C39264,2026-03-24,1,Card was charged but order failed,Payment Gateway Upgrade
R2235,C51483,2026-03-24,1,Card was charged but order failed,Payment Gateway Upgrade
R2236,C40116,2026-03-24,1,Could not complete my purchase,Payment Gateway Upgrade
R2237,C24601,2026-03-24,1,Could not complete my purchase,Payment Gateway Upgrade
R2238,C41140,2026-03-24,2,Checkout page froze multiple times,Payment Gateway Upgrade
R2239,C87839,2026-03-24,1,Unable to place order after payment,Payment Gateway Upgrade
R2240,C78354,2026-03-25,2,Payment keeps failing during checkout,Payment Gateway Upgrade
R2241,C57940,2026-03-25,1,Payment keeps failing during checkout,Payment Gateway Upgrade
R2242,C23549,2026-03-25,2,Checkout page froze multiple times,Payment Gateway Upgrade
R2243,C40702,2026-03-25,1,Unable to place order after payment,Payment Gateway Upgrade
R2244,C16693,2026-03-25,2,Transaction failed repeatedly,Payment Gateway Upgrade
R2245,C41137,2026-03-25,1,Could not complete my purchase,Payment Gateway Upgrade
R2246,C15578,2026-03-25,2,Checkout page froze multiple times,Payment Gateway Upgrade
R2247,C81732,2026-03-25,1,Card was charged but order failed,Payment Gateway Upgrade
R2248,C94949,2026-03-25,1,Could not complete my purchase,Payment Gateway Upgrade
